room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
3732200,1418,11284828,Shared room,,Sao Paulo,SAO PAULO,Mooca,0,0.0,5,1.0,,47.0,,"Cultural mixing, students travelers",House,2017-07-02 06:21:30.822562,-23.560867,-46.605319,0101000020E6100000DF52CE177B4D47C0D767CEFA948F37C0
2247926,1418,11480197,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,16,1.0,,21.0,,CityLights Hostel - The Best Hostel,Bed & Breakfast,2017-07-02 06:21:06.042159,-23.562833,-46.69444,0101000020E61000006284F068E35847C00D1CD0D2159037C0
2674673,1418,13694017,Shared room,,Sao Paulo,SAO PAULO,Itaquera,0,0.0,8,1.0,,311.0,,Sobrado Itaquera SP,House,2017-07-02 06:20:48.882592,-23.543185,-46.457264,0101000020E6100000AFD172A0873A47C082AD122C0E8B37C0
2996011,1418,15272568,Shared room,,Sao Paulo,SAO PAULO,Penha,0,0.0,5,1.0,,389.0,,"5,2 km do estádio de Itaquera alugo",Apartment,2017-07-02 06:20:48.879454,-23.525,-46.492178,0101000020E6100000C5E74EB0FF3E47C066666666668637C0
2939182,1418,15007233,Shared room,,Sao Paulo,SAO PAULO,Iguatemi,0,0.0,4,1.0,,311.0,,Quarto em casa particular,House,2017-07-02 06:20:48.876422,-23.624311,-46.414379,0101000020E61000001893FE5E0A3547C076887FD8D29F37C0
18219827,1418,125810932,Shared room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,3,1.0,,515.0,,ALUGA-SE VAGAS PARA MORAR (MOÇAS),Apartment,2017-07-02 06:20:48.872113,-23.539051,-46.646696,0101000020E61000001D3A3DEFC65247C048E00F3FFF8937C0
15653586,1418,101026582,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,1,1.0,,392.0,,Pit Stop em SP,Apartment,2017-07-02 06:20:48.868925,-23.556115,-46.655168,0101000020E610000060B1868BDC5347C0A6D0798D5D8E37C0
2662786,1418,13629953,Shared room,,Sao Paulo,SAO PAULO,Sacomã,0,0.0,3,1.0,,311.0,,alugo casa para estrangeiro na copa,House,2017-07-02 06:20:48.866239,-23.616431,-46.603172,0101000020E610000074EE76BD344D47C0963D096CCE9D37C0
2863791,1418,14591541,Shared room,,Sao Paulo,SAO PAULO,Bom Retiro,0,0.0,3,1.0,,249.0,,Casa de família no centro de SP ,House,2017-07-02 06:20:47.437606,-23.523213,-46.640638,0101000020E610000095490D6D005247C090D78349F18537C0
9441696,1418,48930807,Shared room,,Sao Paulo,SAO PAULO,República,0,0.0,2,1.0,,280.0,,Nova República,Apartment,2017-07-02 06:20:47.434345,-23.549657,-46.644628,0101000020E6100000FE0A992B835247C079043752B68C37C0
2552603,1418,13067820,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,4,1.0,,309.0,,RENT BEDROOM,Apartment,2017-07-02 06:20:47.429779,-23.55834,-46.645266,0101000020E6100000419C8713985247C0740CC85EEF8E37C0
2778054,1418,3460895,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,186.0,,In the heart of São Paulo,Apartment,2017-07-02 06:20:46.110387,-23.563229,-46.651782,0101000020E61000008C0FB3976D5347C0A62897C62F9037C0
3704111,1418,18884312,Shared room,,Sao Paulo,SAO PAULO,Cambuci,0,0.0,2,1.0,,203.0,,ENTRADA IMEDIATA,Apartment,2017-07-02 06:20:46.107317,-23.576914,-46.618571,0101000020E610000084A0A3552D4F47C0C39ACAA2B09337C0
17443158,1418,68750914,Shared room,,Sao Paulo,SANTO ANDRE,Santo André,0,0.0,1,1.0,,186.0,,Quarto infantil,Apartment,2017-07-02 06:20:46.103703,-23.670049,-46.546919,0101000020E6100000D0471971014647C0AEB7CD5488AB37C0
4376836,1418,22720053,Shared room,,Sao Paulo,SAO PAULO,Mooca,0,0.0,4,1.0,,156.0,,vaga a 5 mi da estacao  Mooca,House,2017-07-02 06:20:44.594328,-23.546588,-46.609451,0101000020E6100000DBC1887D024E47C0D462F030ED8B37C0
859003,1418,3307034,Shared room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,6,1.0,,165.0,,Hostel Sao Paulo Lodge,Other,2017-07-02 06:20:44.591315,-23.591957,-46.636319,0101000020E61000006669A7E6725147C066A3737E8A9737C0
10176513,1418,52252812,Shared room,,Sao Paulo,SAO PAULO,Barra Funda,0,0.0,1,1.0,,155.0,,Perdizes- quarto compartilhado,Apartment,2017-07-02 06:20:44.588497,-23.532793,-46.663785,0101000020E6100000A54929E8F65447C0A9893E1F658837C0
15842084,1418,30719207,Shared room,,Sao Paulo,SAO PAULO,Cursino,0,0.0,1,1.0,,156.0,,Quarto Ipiranga,Apartment,2017-07-02 06:20:44.585378,-23.604608,-46.619998,0101000020E6100000EFCA2E185C4F47C064E60297C79A37C0
12207794,1418,65613802,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,5,1.0,,140.0,,Apto Lindo e Funcional,Apartment,2017-07-02 06:20:43.047201,-23.55708,-46.666415,0101000020E61000002C4833164D5547C074417DCB9C8E37C0
7037118,1418,9429842,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,125.0,,Nice Apartment - Close to HC,Apartment,2017-07-02 06:20:43.044505,-23.559879,-46.675234,0101000020E6100000DA9255116E5647C099B7EA3A548F37C0
17154044,1418,115353376,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,6,1.0,,125.0,,CITYLIGHTS HOSTEL,Hostel,2017-07-02 06:20:43.041808,-23.562373,-46.692722,0101000020E6100000209C4F1DAB5847C046274BADF78F37C0
15954645,1418,103591500,Shared room,,Sao Paulo,SAO PAULO,Moema,0,0.0,6,1.0,,142.0,,Quarto Compartilhado 80$ por Pessoa,House,2017-07-02 06:20:43.036830,-23.615327,-46.662924,0101000020E6100000E3DD91B1DA5447C08658FD11869D37C0
2158393,1418,11014039,Shared room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,123.0,,PENTHOUSE/COBERTURA - HIGIENÓPOLIS2,Apartment,2017-07-02 06:20:41.778104,-23.549239,-46.662008,0101000020E61000005ED89AADBC5447C010B056ED9A8C37C0
1046581,1418,5762288,Shared room,,Sao Paulo,CARAPICUIBA,Carapicuíba,0,0.0,4,1.0,,109.0,,Rent and house rental Cup 2014,Apartment,2017-07-02 06:20:41.775401,-23.531781,-46.824625,0101000020E6100000643BDF4F8D6947C059A2B3CC228837C0
3067381,1418,15610040,Shared room,,Sao Paulo,SAO PAULO,Ipiranga,0,0.0,4,1.0,,103.0,,Duplex Penthouse for World Cup!!!,Apartment,2017-07-02 06:20:40.397234,-23.578387,-46.605665,0101000020E61000007AAA436E864D47C07A6EA12B119437C0
1906897,1418,9866737,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,2,1.0,,94.0,,Apto na Vila Madalena,Apartment,2017-07-02 06:20:40.392822,-23.555233,-46.69107,0101000020E6100000959F54FB745847C0F4A8F8BF238E37C0
3362963,1418,9777957,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,1,1.0,,103.0,,Share room,Apartment,2017-07-02 06:20:40.390279,-23.560089,-46.656525,0101000020E6100000D200DE02095447C06FD921FE618F37C0
2137868,1418,10910164,Shared room,,Sao Paulo,SAO PAULO,José Bonifácio,0,0.0,16,1.0,,103.0,,Duplex Penthouse Itaquera São Paulo,Apartment,2017-07-02 06:20:40.387659,-23.558946,-46.435004,0101000020E610000089D00836AE3747C0E23AC615178F37C0
2785779,1418,14250876,Shared room,,Sao Paulo,SAO PAULO,José Bonifácio,0,0.0,2,1.0,,94.0,,Vaga em apto px ao Itaqueirão,Apartment,2017-07-02 06:20:40.383942,-23.556805,-46.43529,0101000020E61000004F232D95B73747C0D13FC1C58A8E37C0
2950580,1418,15062651,Shared room,,Sao Paulo,SAO PAULO,Cidade Líder,0,0.0,4,1.0,,103.0,,Casa para abertura da copa do mundo,House,2017-07-02 06:20:40.378121,-23.558297,-46.483017,0101000020E6100000BD344580D33D47C075745C8DEC8E37C0
13572398,1418,27899454,Shared room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,1,1.0,,93.0,,Sofa-cama king para uma noite em SP,Apartment,2017-07-02 06:20:40.375355,-23.538954,-46.646705,0101000020E61000007094BC3AC75247C0630CACE3F88937C0
3029898,1418,14811560,Shared room,,Sao Paulo,SAO PAULO,Saúde,0,0.0,2,1.0,,94.0,,shared room near congonhas airport,House,2017-07-02 06:20:40.373296,-23.625873,-46.651105,0101000020E61000008CA19C68575347C00C73823639A037C0
656537,1418,3307034,Shared room,,Sao Paulo,SAO PAULO,Vila Mariana,2,0.0,16,1.0,,103.0,,São Paulo Lodge ,Other,2017-07-02 06:20:40.370549,-23.59124,-46.637625,0101000020E6100000560E2DB29D5147C0481630815B9737C0
18154242,1418,116674661,Shared room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,102.0,,Yellow House Hospedaria,Hostel,2017-07-02 06:20:40.367382,-23.580494,-46.635945,0101000020E6100000018750A5665147C0348639419B9437C0
996405,1418,5474443,Shared room,,Sao Paulo,SAO PAULO,Jaraguá,0,0.0,4,1.0,,82.0,,Lindos quartos confortaveis!!!,House,2017-07-02 06:20:38.604447,-23.436053,-46.720363,0101000020E6100000CD1FD3DA345C47C09C525E2BA16F37C0
1937935,1418,964460,Shared room,,Sao Paulo,SAO PAULO,República,0,0.0,3,1.0,,72.0,,       DOWNTOWN LUXURY APARTAMENT ,Apartment,2017-07-02 06:20:38.601802,-23.539666,-46.645196,0101000020E610000048C153C8955247C05DC30C8D278A37C0
4357743,1418,11459976,Shared room,,Sao Paulo,SAO PAULO,Vila Mariana,0,0.0,2,1.0,,81.0,,Comfortable and charming ,Apartment,2017-07-02 06:20:38.599213,-23.574303,-46.638926,0101000020E61000003448C153C85147C0A4FE7A85059337C0
2157678,1418,9108461,Shared room,,Sao Paulo,SAO PAULO,Anhangüera,0,0.0,10,1.0,,78.0,,casa para copa do mundo,House,2017-07-02 06:20:38.596658,-23.443187,-46.793155,0101000020E610000056D4601A866547C02A0307B4747137C0
963680,1418,5251524,Shared room,,Sao Paulo,SAO PAULO,Vila Matilde,0,0.0,2,1.0,,82.0,,moças estudantes sem vicios,Apartment,2017-07-02 06:20:38.593455,-23.540249,-46.524875,0101000020E610000077BE9F1A2F4347C05BB22AC24D8A37C0
10472492,1418,33607951,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,2,1.0,,67.0,,Um canto charmoso na Oscar Freire !,Apartment,2017-07-02 06:20:38.584968,-23.557544,-46.673682,0101000020E6100000B2F336363B5647C0BE141E34BB8E37C0
2373188,1418,11790209,Shared room,,Sao Paulo,SAO PAULO,Liberdade,0,0.0,2,1.0,,55.0,,Downtown with a perfect view,Apartment,2017-07-02 06:20:36.961815,-23.556122,-46.636381,0101000020E6100000DC65BFEE745147C00B96EA025E8E37C0
8993204,1418,46975589,Shared room,,Sao Paulo,SAO PAULO,Itaim Bibi,0,0.0,2,1.0,,46.0,,Great view & location. High floor.,Apartment,2017-07-02 06:20:36.959371,-23.600589,-46.688859,0101000020E610000013471E882C5847C05C566133C09937C0
8237346,1418,43438575,Shared room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,1,1.0,,62.0,,Rent Room in Higienópolis - SP,Apartment,2017-07-02 06:20:36.957403,-23.550215,-46.660863,0101000020E61000007711A628975447C0C6C4E6E3DA8C37C0
2426156,1418,12400781,Shared room,,Sao Paulo,SAO PAULO,Jardim São Luís,0,0.0,4,1.0,,56.0,,Hospede-se num clube náutico em SP.,Other,2017-07-02 06:20:36.953689,-23.705037,-46.734354,0101000020E6100000E9D7D64FFF5D47C04F78094E7DB437C0
5261928,1418,27156931,Shared room,,Sao Paulo,SAO PAULO,Sé,0,0.0,2,1.0,,49.0,,There's love in SP. ,Apartment,2017-07-02 06:20:36.950993,-23.550974,-46.632963,0101000020E6100000FD497CEE045147C041F2CEA10C8D37C0
13274608,1418,41771492,Shared room,,Sao Paulo,SAO PAULO,Lapa,0,0.0,2,1.0,,50.0,,Venha dividir esse ap comigo!!,Apartment,2017-07-02 06:20:36.948085,-23.518107,-46.700699,0101000020E610000082AB3C81B05947C024D40CA9A28437C0
165205,1418,787937,Shared room,,Sao Paulo,SAO PAULO,Cambuci,0,0.0,2,1.0,,60.0,,Room dormitory apartament Sao Paulo,Apartment,2017-07-02 06:20:36.945218,-23.555271,-46.61712,0101000020E610000090DAC4C9FD4E47C0CF6A813D268E37C0
2982695,1418,15211984,Shared room,,Sao Paulo,SAO PAULO,Saúde,0,0.0,6,1.0,,43.0,,Acomodações Compartilhadas ,Other,2017-07-02 06:20:36.942620,-23.620083,-46.636874,0101000020E61000001BD65416855147C03ACE6DC2BD9E37C0
2505329,1418,12824449,Shared room,,Sao Paulo,SAO PAULO,Cidade Tiradentes,0,0.0,1,1.0,,56.0,,Simples acomodação,Apartment,2017-07-02 06:20:36.940466,-23.573393,-46.397685,0101000020E61000000D8E9257E73247C05DC136E2C99237C0
3398748,1418,17144351,Shared room,,Sao Paulo,SAO PAULO,República,0,0.0,2,1.0,,52.0,,Sao Paulo Downtown Republica Subway,Apartment,2017-07-02 06:20:36.937651,-23.539595,-46.642927,0101000020E6100000925B936E4B5247C0CA15DEE5228A37C0
2228649,1418,11374234,Shared room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,1,1.0,,46.0,,Room in São Paulo (World Cup 2014),Apartment,2017-07-02 06:20:36.930022,-23.534641,-46.650538,0101000020E6100000126745D4445347C0CA198A3BDE8837C0
2625032,1418,13444059,Shared room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,3,1.0,,46.0,,"Cama para Copa do Mundo, preço bom!",House,2017-07-02 06:20:35.386151,-23.535516,-46.661159,0101000020E6100000603AADDBA05447C0187C9A93178937C0
3741524,1418,2645410,Shared room,,Sao Paulo,SAO PAULO,Lapa,0,0.0,2,1.0,,56.0,,Casa próx. ao metrô Vl Madalena,House,2017-07-02 06:20:35.381494,-23.536569,-46.697386,0101000020E61000001958C7F1435947C0240C03965C8937C0
12834837,1418,70058433,Shared room,,Sao Paulo,SAO PAULO,Santa Cecília,0,0.0,1,1.0,,46.0,,im a architect,Apartment,2017-07-02 06:20:35.375997,-23.535726,-46.661047,0101000020E6100000390F27309D5447C0ED9DD156258937C0
4553171,1418,14879144,Shared room,,Sao Paulo,GUARULHOS,Guarulhos,4,4.0,2,1.0,,49.0,,"Hostel , aconchegante quarto duplo",House,2017-07-02 06:20:35.372881,-23.452713,-46.505894,0101000020E61000000E9F7422C14047C05B79C9FFE47337C0
1729543,1418,9113411,Shared room,,Sao Paulo,SAO PAULO,Capão Redondo,0,0.0,2,1.0,,42.0,,Casa Simples e organizada =) ,House,2017-07-02 06:20:35.369899,-23.675369,-46.767915,0101000020E6100000CE8DE9094B6247C073BB97FBE4AC37C0
13361877,1418,4821639,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,1,1.0,,46.0,,Condomínio Ninety nos Jardins,Apartment,2017-07-02 06:20:35.367094,-23.570876,-46.659928,0101000020E61000007BDB4C85785447C04012F6ED249237C0
2794372,1418,14293423,Shared room,,Sao Paulo,SAO PAULO,Itaquera,0,0.0,3,1.0,,46.0,,Hostel JAF,House,2017-07-02 06:20:35.360374,-23.53597,-46.470743,0101000020E610000014E97E4E413C47C01AA37554358937C0
18803860,1418,130902027,Shared room,,Sao Paulo,SAO PAULO,Vila Matilde,0,0.0,3,1.0,,50.0,,Quarto compartilhado com Wi-Fi !!,House,2017-07-02 06:20:35.358043,-23.534196,-46.509273,0101000020E61000002FDE8FDB2F4147C06EA7AD11C18837C0
14365535,1418,44957856,Shared room,,Sao Paulo,SAO PAULO,Liberdade,0,0.0,1,1.0,,62.0,,Kitnet no centro da Liberdade em São Paulo Brasil.,Other,2017-07-02 06:20:35.355418,-23.557839,-46.637798,0101000020E610000023BA675DA35147C0F06E6589CE8E37C0
17278368,1418,116522306,Shared room,,Sao Paulo,SAO PAULO,Jardim São Luís,0,0.0,5,1.0,,62.0,,Veleiro TaAroa 23 pés,Boat,2017-07-02 06:20:35.353419,-23.677626,-46.730947,0101000020E6100000FE0DDAAB8F5D47C057EBC4E578AD37C0
17847618,1418,99388794,Shared room,,Sao Paulo,SAO PAULO,Cidade Dutra,0,0.0,2,1.0,,43.0,,Quarto compartilhado proximo  autódromo Interlagos,House,2017-07-02 06:20:35.350903,-23.719826,-46.702048,0101000020E6100000711C78B5DC5947C07DCF488446B837C0
2405652,1418,12295899,Shared room,,Sao Paulo,SAO PAULO,Campo Belo,0,0.0,16,1.0,,47.0,,Nice & Cozy House in Sao Paulo,Hostel,2017-07-02 06:20:35.348184,-23.616118,-46.668461,0101000020E610000063D34A21905547C0187AC4E8B99D37C0
18946102,1418,58094840,Shared room,,Sao Paulo,SAO BERNARDO DO CAMPO,São Bernardo do Campo,0,0.0,1,1.0,,46.0,,"Casa Simples, Aluguel de 1 quarto",House,2017-07-02 06:20:35.339727,-23.734953,-46.559138,0101000020E6100000B5F97FD5914747C0DB183BE125BC37C0
2116793,1418,10742157,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,1,0.0,2,1.0,,52.0,,Apartment near Vila Madalena,Apartment,2017-07-02 06:20:35.337312,-23.552736,-46.681168,0101000020E6100000768A5583305747C06552431B808D37C0
13314234,1418,75253751,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,2,1.0,,46.0,,Quarto Maravilhoso - Próximo à Avenida Paulista,Apartment,2017-07-02 06:20:35.334782,-23.56392,-46.649678,0101000020E6100000217711A6285347C0718FA50F5D9037C0
15744551,1418,91437172,Shared room,,Sao Paulo,SAO PAULO,São Lucas,0,0.0,3,1.0,,52.0,,Shared room in São Paulo,Apartment,2017-07-02 06:20:35.332180,-23.583824,-46.538214,0101000020E6100000EB1F4432E44447C0B29E5A7D759537C0
19465514,1418,136272560,Shared room,,Sao Paulo,SAO PAULO,Vila Sônia,0,0.0,2,1.0,,49.0,,Espaço Top 1,House,2017-07-02 06:20:35.330205,-23.600047,-46.728467,0101000020E61000008D9B1A683E5D47C01B1021AE9C9937C0
15005239,1418,92343469,Shared room,,Sao Paulo,SAO PAULO,Cidade Dutra,1,0.0,2,1.0,,62.0,,Quarto para casal com berço,House,2017-07-02 06:20:35.323471,-23.70643,-46.702567,0101000020E6100000DA1F28B7ED5947C0CDE9B298D8B437C0
16145665,1418,3509851,Shared room,,Sao Paulo,BARUERI,Barueri,0,0.0,1,1.0,,31.0,,Industrial new apartment to share,Apartment,2017-07-02 06:20:26.037388,-23.507574,-46.868665,0101000020E610000005172B6A306F47C0C74CA25EF08137C0
18646110,1418,129558673,Shared room,,Sao Paulo,OSASCO,Osasco,0,0.0,1,1.0,,10.0,,Apartamento pequeno,Apartment,2017-07-02 06:20:25.121580,-23.577052,-46.812009,0101000020E6100000628731E9EF6747C065170CAEB99337C0
17537639,1418,86514561,Shared room,,Sao Paulo,SAO PAULO,Cidade Dutra,3,4.5,1,1.0,,21.0,,Quarto compartilhado Autodramo Interlagos,House,2017-07-02 06:20:13.610391,-23.707975,-46.69091,0101000020E61000005C3D27BD6F5847C0B7627FD93DB537C0
8903173,1418,2972649,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,2,1.0,,31.0,,Sofá-cama no melhor bairro de SP,Apartment,2017-07-02 06:20:07.047266,-23.564718,-46.685772,0101000020E61000009A417C60C75747C06876DD5B919037C0
16162965,1418,13229933,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,1,1.0,,12.0,,Casa das Sereias,Apartment,2017-07-02 06:19:59.177232,-23.562327,-46.683705,0101000020E61000004C8E3BA5835747C065A88AA9F48F37C0
5560870,1418,28828882,Shared room,,Sao Paulo,SAO PAULO,Cursino,0,0.0,1,1.0,,28.0,,Apto perto congonhas/sp expo imigrantes,Apartment,2017-07-02 06:19:59.171122,-23.632531,-46.62581,0101000020E610000040C1C58A1A5047C0C8B4368DEDA137C0
9230041,1418,47417735,Shared room,,Sao Paulo,SAO PAULO,Perdizes,1,0.0,1,1.0,,27.0,,Apto próximo metrô Vila Madalena,Apartment,2017-07-02 06:19:36.667625,-23.536171,-46.691797,0101000020E6100000473CD9CD8C5847C04910AE80428937C0
7731669,1418,40628651,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,0,0.0,16,1.0,,34.0,,Re-pública Feminina Oscar Freire,Bed & Breakfast,2017-07-02 06:19:12.408792,-23.556067,-46.676504,0101000020E61000007DCEDDAE975647C084622B685A8E37C0
17316522,1418,5414033,Shared room,,Sao Paulo,SAO PAULO,Itaim Bibi,1,0.0,1,1.0,,12.0,,Sofá confortável no ❤️do Itaim Bibi,Apartment,2017-07-02 06:19:10.318795,-23.581124,-46.677278,0101000020E61000007026A60BB15647C0B3EBDE8AC49437C0
14447745,1418,88972742,Shared room,,Sao Paulo,SAO PAULO,Butantã,0,0.0,1,1.0,,11.0,,"Casa humilde, pra conhecer SP.",House,2017-07-02 06:19:10.308494,-23.582876,-46.743162,0101000020E6100000A2D0B2EE1F5F47C0909F8D5C379537C0
6391271,1418,19865537,Shared room,,Sao Paulo,TABOAO DA SERRA,Taboão da Serra,0,0.0,1,1.0,,12.0,,Pocone House's,Apartment,2017-07-02 06:19:10.303791,-23.618685,-46.76706,0101000020E6100000EE08A7052F6247C09886E123629E37C0
2690043,1418,13768969,Shared room,,Sao Paulo,SAO PAULO,Moema,0,0.0,1,1.0,,31.0,,Loft moderno,Apartment,2017-07-02 06:19:10.294714,-23.608139,-46.666967,0101000020E61000007041B62C5F5547C0126C5CFFAE9B37C0
6738452,1418,35286962,Shared room,,Sao Paulo,SAO PAULO,República,16,5.0,2,1.0,,21.0,,Studio - Great Location,Apartment,2017-07-02 06:18:50.467629,-23.53626,-46.637542,0101000020E6100000C9E9EBF99A5147C02827DA55488937C0
4434704,1418,23021107,Shared room,,Sao Paulo,GUARULHOS,Guarulhos,0,0.0,3,1.0,,28.0,,um pedacinho da sua casa fora dela,Apartment,2017-07-02 06:18:49.117104,-23.466569,-46.522798,0101000020E610000005357C0BEB4247C0D253E410717737C0
1045098,1418,5752883,Shared room,,Sao Paulo,SAO PAULO,Cambuci,0,0.0,4,1.0,,31.0,,ALUGO QUARTOS,House,2017-07-02 06:18:47.224554,-23.570527,-46.623278,0101000020E61000007C28D192C74F47C0287CB60E0E9237C0
14944273,1418,61432376,Shared room,,Sao Paulo,SAO PAULO,Vila Andrade,0,0.0,1,1.0,,22.0,,Quarto compartilhado Em Sao Paulo..,Apartment,2017-07-02 06:18:30.679709,-23.627629,-46.742562,0101000020E61000004DA088450C5F47C06C054D4BACA037C0
18669147,1418,88675698,Shared room,,Sao Paulo,SAO PAULO,Cidade Dutra,0,0.0,2,1.0,,22.0,,Quarto  proximo ao autodromo,House,2017-07-02 06:18:12.597439,-23.709335,-46.705796,0101000020E6100000E5D2F885575A47C07DE882FA96B537C0
14685848,1418,83629894,Shared room,,Sao Paulo,SAO PAULO,Jardim Paulista,29,4.5,2,1.0,,24.0,,Vista para Av. Paulista!!,Apartment,2017-07-02 06:18:11.354405,-23.560962,-46.657938,0101000020E6100000D865F84F375447C07B4CA4349B8F37C0
1100255,1418,6043945,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,4,1.0,,19.0,,4 bed mixed dorm @ Ô de Casa Hostel Bar,Bed & Breakfast,2017-07-02 06:18:07.893380,-23.561547,-46.68953,0101000020E610000031CEDF84425847C0BB2A508BC18F37C0
1100261,1418,6043945,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,1,0.0,8,1.0,,15.0,,8 Beds Mixed Dorm @ Ô de Casa Hostel Bar,Bed & Breakfast,2017-07-02 06:18:07.271966,-23.560207,-46.690655,0101000020E6100000D1E80E62675847C082FDD7B9698F37C0
9793793,1418,45537871,Shared room,,Sao Paulo,SAO PAULO,Freguesia do Ó,0,0.0,1,1.0,,11.0,,Vem,House,2017-07-02 06:18:05.569856,-23.482309,-46.697838,0101000020E6100000F9F36DC1525947C00491459A787B37C0
8295565,1418,43740697,Shared room,,Sao Paulo,CARAPICUIBA,Carapicuíba,0,0.0,2,1.0,,19.0,,Apartamento familiar,Apartment,2017-07-02 06:18:05.556801,-23.544287,-46.841027,0101000020E6100000C806D2C5A66B47C051A39064568B37C0
10329063,1418,44273824,Shared room,,Sao Paulo,SAO PAULO,República,0,0.0,1,1.0,,11.0,,Alugo meu quarto,Apartment,2017-07-02 06:17:59.256433,-23.541405,-46.64395,0101000020E61000002D211FF46C5247C011E4A084998A37C0
11593950,1418,24422746,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,1,1.0,,30.0,,Sofá cama-Av Paulista/Consolação,Apartment,2017-07-02 06:17:59.251000,-23.554583,-46.650857,0101000020E6100000B4AF3C484F5347C0E6EAC726F98D37C0
17197542,1418,10578992,Shared room,,Sao Paulo,SAO PAULO,Consolação,0,0.0,2,1.0,,14.0,,"Sala-quarto: dormir, trabalhar e conhecer S.Paulo",Apartment,2017-07-02 06:17:59.241494,-23.548374,-46.654316,0101000020E6100000F19F6EA0C05347C009FA0B3D628C37C0
17813942,1418,3484166,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,4,1.0,,19.0,,Quarto com banheiro em edícula,House,2017-07-02 06:17:58.261286,-23.551386,-46.679595,0101000020E610000037C30DF8FC5647C0E67805A2278D37C0
17084077,1418,4899385,Shared room,,Sao Paulo,SAO PAULO,Lapa,0,0.0,3,1.0,,14.0,,Quarto e cozinha tipo Loft próxMetrô Vila Madalena,House,2017-07-02 06:17:58.258533,-23.538759,-46.698361,0101000020E6100000A3E6ABE4635947C0F86C1D1CEC8937C0
4916387,1418,23980533,Shared room,,Sao Paulo,SAO PAULO,Barra Funda,0,0.0,2,1.0,,24.0,,Apartamento na barra funda,Apartment,2017-07-02 06:17:58.255325,-23.532151,-46.663812,0101000020E61000009F58A7CAF75447C0A088450C3B8837C0
8714837,1418,44422628,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,1,1.0,,24.0,,Cozy room for monthly rent,House,2017-07-02 06:17:58.252529,-23.550797,-46.691326,0101000020E6100000EF6FD05E7D5847C023BC3D08018D37C0
1100252,1418,6043945,Shared room,,Sao Paulo,SAO PAULO,Pinheiros,0,0.0,6,1.0,,18.0,,Mixed dorm w/ 6 bed @ Ô de Casa Hostel Bar,Bed & Breakfast,2017-07-02 06:17:58.234720,-23.560215,-46.691053,0101000020E6100000BE66B96C745847C088BA0F406A8F37C0
3295522,1418,1647222,Shared room,,Sao Paulo,SAO PAULO,Perdizes,0,0.0,2,1.0,,31.0,,Sofa cama em Perdizes,Apartment,2017-07-02 06:17:56.748414,-23.538078,-46.670661,0101000020E6100000F1D93A38D85547C074B2D47ABF8937C0
3326162,1418,9803675,Shared room,,Sao Paulo,SAO PAULO,Bela Vista,0,0.0,4,1.0,,30.0,,Quarto Compartilhado na Paulista!!!,Apartment,2017-07-02 06:17:56.740374,-23.564794,-46.647785,0101000020E610000070EB6E9EEA5247C01EFAEE56969037C0
2216774,1418,11308056,Shared room,,Sao Paulo,SAO PAULO,Pirituba,0,0.0,4,1.0,,31.0,,Apartamento de 2 dormitórios - Lapa,Apartment,2017-07-02 06:17:56.730336,-23.504577,-46.707064,0101000020E6100000E816BA12815A47C0555051F52B8137C0
